product,sales,date,region
pink morsel,2175.0,2021-09-30,south
pink morsel,2020.0,2021-09-30,east
pink morsel,2425.0,2021-09-30,west
pink morsel,2350.0,2021-10-01,north
pink morsel,2215.0,2021-10-01,south
pink morsel,2345.0,2021-10-01,east
pink morsel,2360.0,2021-10-01,west
pink morsel,2370.0,2021-10-02,north
pink morsel,2180.0,2021-10-02,south
pink morsel,2000.0,2021-10-02,east
pink morsel,2235.0,2021-10-02,west
pink morsel,2055.0,2021-10-03,north
pink morsel,2265.0,2021-10-03,south
pink morsel,2165.0,2021-10-03,east
pink morsel,2165.0,2021-10-03,west
pink morsel,2135.0,2021-10-04,north
pink morsel,2395.0,2021-10-04,south
pink morsel,2240.0,2021-10-04,east
pink morsel,2295.0,2021-10-04,west
pink morsel,2425.0,2021-10-05,north
pink morsel,2255.0,2021-10-05,south
pink morsel,2145.0,2021-10-05,east
pink morsel,2000.0,2021-10-05,west
pink morsel,2090.0,2021-10-06,north
pink morsel,2390.0,2021-10-06,south
pink morsel,2120.0,2021-10-06,east
pink morsel,2405.0,2021-10-06,west
pink morsel,2370.0,2021-10-07,north
pink morsel,2080.0,2021-10-07,south
pink morsel,2160.0,2021-10-07,east
pink morsel,2270.0,2021-10-07,west
pink morsel,2455.0,2021-10-08,north
pink morsel,2360.0,2021-10-08,south
pink morsel,2085.0,2021-10-08,east
pink morsel,2045.0,2021-10-08,west
pink morsel,2260.0,2021-10-09,north
pink morsel,2300.0,2021-10-09,south
pink morsel,2065.0,2021-10-09,east
pink morsel,2025.0,2021-10-09,west
pink morsel,2400.0,2021-10-10,north
pink morsel,2255.0,2021-10-10,south
pink morsel,2335.0,2021-10-10,east
pink morsel,2460.0,2021-10-10,west
pink morsel,2120.0,2021-10-11,north
pink morsel,2230.0,2021-10-11,south
pink morsel,2195.0,2021-10-11,east
pink morsel,2205.0,2021-10-11,west
pink morsel,2105.0,2021-10-12,north
pink morsel,2105.0,2021-10-12,south
pink morsel,2065.0,2021-10-12,east
pink morsel,2005.0,2021-10-12,west
pink morsel,2205.0,2021-10-13,north
pink morsel,2495.0,2021-10-13,south
pink morsel,2125.0,2021-10-13,east
pink morsel,2410.0,2021-10-13,west
pink morsel,2320.0,2021-10-14,north
pink morsel,2010.0,2021-10-14,south
pink morsel,2330.0,2021-10-14,east
pink morsel,2275.0,2021-10-14,west
pink morsel,2305.0,2021-10-15,north
pink morsel,2425.0,2021-10-15,south
pink morsel,2310.0,2021-10-15,east
pink morsel,2090.0,2021-10-15,west
pink morsel,2485.0,2021-10-16,north
pink morsel,2415.0,2021-10-16,south
pink morsel,2395.0,2021-10-16,east
pink morsel,2090.0,2021-10-16,west
pink morsel,2010.0,2021-10-17,north
pink morsel,2085.0,2021-10-17,south
pink morsel,2250.0,2021-10-17,east
pink morsel,2450.0,2021-10-17,west
pink morsel,2230.0,2021-10-18,north
pink morsel,2310.0,2021-10-18,south
pink morsel,2005.0,2021-10-18,east
pink morsel,2025.0,2021-10-18,west
pink morsel,2085.0,2021-10-19,north
pink morsel,2275.0,2021-10-19,south
pink morsel,2220.0,2021-10-19,east
pink morsel,2395.0,2021-10-19,west
pink morsel,2070.0,2021-10-20,north
pink morsel,2210.0,2021-10-20,south
pink morsel,2290.0,2021-10-20,east
pink morsel,2380.0,2021-10-20,west
pink morsel,2475.0,2021-10-21,north
pink morsel,2175.0,2021-10-21,south
pink morsel,2015.0,2021-10-21,east
pink morsel,2115.0,2021-10-21,west
pink morsel,2030.0,2021-10-22,north
pink morsel,2400.0,2021-10-22,south
pink morsel,2180.0,2021-10-22,east
pink morsel,2345.0,2021-10-22,west
pink morsel,2485.0,2021-10-23,north
pink morsel,2225.0,2021-10-23,south
pink morsel,2095.0,2021-10-23,east
pink morsel,2350.0,2021-10-23,west
pink morsel,2315.0,2021-10-24,north
pink morsel,2155.0,2021-10-24,south
pink morsel,2305.0,2021-10-24,east
pink morsel,2250.0,2021-10-24,west
pink morsel,2470.0,2021-10-25,north
pink morsel,2135.0,2021-10-25,south
pink morsel,2255.0,2021-10-25,east
pink morsel,2270.0,2021-10-25,west
pink morsel,2410.0,2021-10-26,north
pink morsel,2490.0,2021-10-26,south
pink morsel,2250.0,2021-10-26,east
pink morsel,2220.0,2021-10-26,west
pink morsel,2145.0,2021-10-27,north
pink morsel,2145.0,2021-10-27,south
pink morsel,2450.0,2021-10-27,east
pink morsel,2090.0,2021-10-27,west
pink morsel,2165.0,2021-10-28,north
pink morsel,2355.0,2021-10-28,south
pink morsel,2315.0,2021-10-28,east
pink morsel,2300.0,2021-10-28,west
pink morsel,2225.0,2021-10-29,north
pink morsel,2175.0,2021-10-29,south
pink morsel,2435.0,2021-10-29,east
pink morsel,2035.0,2021-10-29,west
pink morsel,2430.0,2021-10-30,north
pink morsel,2180.0,2021-10-30,south
pink morsel,2060.0,2021-10-30,east
pink morsel,2470.0,2021-10-30,west
pink morsel,2400.0,2021-10-31,north
pink morsel,2220.0,2021-10-31,south
pink morsel,2395.0,2021-10-31,east
pink morsel,2120.0,2021-10-31,west
pink morsel,2080.0,2021-11-01,north
pink morsel,2445.0,2021-11-01,south
pink morsel,2415.0,2021-11-01,east
pink morsel,2355.0,2021-11-01,west
pink morsel,2405.0,2021-11-02,north
pink morsel,2120.0,2021-11-02,south
pink morsel,2195.0,2021-11-02,east
pink morsel,2025.0,2021-11-02,west
pink morsel,2305.0,2021-11-03,north
pink morsel,2035.0,2021-11-03,south
pink morsel,2085.0,2021-11-03,east
pink morsel,2285.0,2021-11-03,west
pink morsel,2205.0,2021-11-04,north
pink morsel,2155.0,2021-11-04,south
pink morsel,2105.0,2021-11-04,east
pink morsel,2085.0,2021-11-04,west
pink morsel,2475.0,2021-11-05,north
pink morsel,2425.0,2021-11-05,south
pink morsel,2330.0,2021-11-05,east
pink morsel,2205.0,2021-11-05,west
pink morsel,2235.0,2021-11-06,north
pink morsel,2050.0,2021-11-06,south
pink morsel,2455.0,2021-11-06,east
pink morsel,2065.0,2021-11-06,west
pink morsel,2210.0,2021-11-07,north
pink morsel,2065.0,2021-11-07,south
pink morsel,2215.0,2021-11-07,east
pink morsel,2275.0,2021-11-07,west
pink morsel,2005.0,2021-11-08,north
pink morsel,2120.0,2021-11-08,south
pink morsel,2140.0,2021-11-08,east
pink morsel,2260.0,2021-11-08,west
pink morsel,2165.0,2021-11-09,north
pink morsel,2000.0,2021-11-09,south
pink morsel,2435.0,2021-11-09,east
pink morsel,2250.0,2021-11-09,west
pink morsel,2485.0,2021-11-10,north
pink morsel,2090.0,2021-11-10,south
pink morsel,2025.0,2021-11-10,east
pink morsel,2365.0,2021-11-10,west
pink morsel,2150.0,2021-11-11,north
pink morsel,2160.0,2021-11-11,south
pink morsel,2035.0,2021-11-11,east
pink morsel,2445.0,2021-11-11,west
pink morsel,2350.0,2021-11-12,north
pink morsel,2130.0,2021-11-12,south
pink morsel,2045.0,2021-11-12,east
pink morsel,2490.0,2021-11-12,west
pink morsel,2315.0,2021-11-13,north
pink morsel,2210.0,2021-11-13,south
pink morsel,2345.0,2021-11-13,east
pink morsel,2285.0,2021-11-13,west
pink morsel,2225.0,2021-11-14,north
pink morsel,2190.0,2021-11-14,south
pink morsel,2495.0,2021-11-14,east
pink morsel,2485.0,2021-11-14,west
pink morsel,2105.0,2021-11-15,north
pink morsel,2425.0,2021-11-15,south
pink morsel,2155.0,2021-11-15,east
pink morsel,2495.0,2021-11-15,west
pink morsel,2485.0,2021-11-16,north
pink morsel,2225.0,2021-11-16,south
pink morsel,2315.0,2021-11-16,east
pink morsel,2300.0,2021-11-16,west
pink morsel,2165.0,2021-11-17,north
pink morsel,2240.0,2021-11-17,south
pink morsel,2290.0,2021-11-17,east
pink morsel,2025.0,2021-11-17,west
pink morsel,2080.0,2021-11-18,north
pink morsel,2325.0,2021-11-18,south
pink morsel,2105.0,2021-11-18,east
pink morsel,2245.0,2021-11-18,west
pink morsel,2180.0,2021-11-19,north
pink morsel,2180.0,2021-11-19,south
pink morsel,2345.0,2021-11-19,east
pink morsel,2435.0,2021-11-19,west
pink morsel,2490.0,2021-11-20,north
pink morsel,2160.0,2021-11-20,south
pink morsel,2460.0,2021-11-20,east
pink morsel,2040.0,2021-11-20,west
pink morsel,2010.0,2021-11-21,north
pink morsel,2440.0,2021-11-21,south
pink morsel,2190.0,2021-11-21,east
pink morsel,2365.0,2021-11-21,west
pink morsel,2145.0,2021-11-22,north
pink morsel,2420.0,2021-11-22,south
pink morsel,2200.0,2021-11-22,east
pink morsel,2075.0,2021-11-22,west
pink morsel,2075.0,2021-11-23,north
pink morsel,2450.0,2021-11-23,south
pink morsel,2280.0,2021-11-23,east
pink morsel,2220.0,2021-11-23,west
pink morsel,2410.0,2021-11-24,north
pink morsel,2015.0,2021-11-24,south
pink morsel,2020.0,2021-11-24,east
pink morsel,2060.0,2021-11-24,west
pink morsel,2410.0,2021-11-25,north
pink morsel,2485.0,2021-11-25,south
pink morsel,2445.0,2021-11-25,east
pink morsel,2285.0,2021-11-25,west
pink morsel,2490.0,2021-11-26,north
pink morsel,2215.0,2021-11-26,south
pink morsel,2015.0,2021-11-26,east
pink morsel,2070.0,2021-11-26,west
pink morsel,2170.0,2021-11-27,north
pink morsel,2235.0,2021-11-27,south
pink morsel,2145.0,2021-11-27,east
pink morsel,2370.0,2021-11-27,west
pink morsel,2035.0,2021-11-28,north
pink morsel,2335.0,2021-11-28,south
pink morsel,2390.0,2021-11-28,east
pink morsel,2500.0,2021-11-28,west
pink morsel,2180.0,2021-11-29,north
pink morsel,2495.0,2021-11-29,south
pink morsel,2170.0,2021-11-29,east
pink morsel,2275.0,2021-11-29,west
pink morsel,2265.0,2021-11-30,north
pink morsel,2035.0,2021-11-30,south
pink morsel,2480.0,2021-11-30,east
pink morsel,2390.0,2021-11-30,west
pink morsel,2415.0,2021-12-01,north
pink morsel,2275.0,2021-12-01,south
pink morsel,2100.0,2021-12-01,east
pink morsel,2105.0,2021-12-01,west
pink morsel,2330.0,2021-12-02,north
pink morsel,2170.0,2021-12-02,south
pink morsel,2460.0,2021-12-02,east
pink morsel,2200.0,2021-12-02,west
pink morsel,2225.0,2021-12-03,north
pink morsel,2350.0,2021-12-03,south
pink morsel,2125.0,2021-12-03,east
pink morsel,2245.0,2021-12-03,west
pink morsel,2025.0,2021-12-04,north
pink morsel,2010.0,2021-12-04,south
pink morsel,2005.0,2021-12-04,east
pink morsel,2455.0,2021-12-04,west
pink morsel,2130.0,2021-12-05,north
pink morsel,2445.0,2021-12-05,south
pink morsel,2190.0,2021-12-05,east
pink morsel,2265.0,2021-12-05,west
pink morsel,2380.0,2021-12-06,north
pink morsel,2235.0,2021-12-06,south
pink morsel,2200.0,2021-12-06,east
pink morsel,2200.0,2021-12-06,west
pink morsel,2090.0,2021-12-07,north
pink morsel,2165.0,2021-12-07,south
pink morsel,2300.0,2021-12-07,east
pink morsel,2400.0,2021-12-07,west
pink morsel,2135.0,2021-12-08,north
pink morsel,2315.0,2021-12-08,south
pink morsel,2375.0,2021-12-08,east
pink morsel,2080.0,2021-12-08,west
pink morsel,2270.0,2021-12-09,north
pink morsel,2430.0,2021-12-09,south
pink morsel,2335.0,2021-12-09,east
pink morsel,2065.0,2021-12-09,west
pink morsel,2235.0,2021-12-10,north
pink morsel,2375.0,2021-12-10,south
pink morsel,2400.0,2021-12-10,east
pink morsel,2305.0,2021-12-10,west
pink morsel,2310.0,2021-12-11,north
pink morsel,2155.0,2021-12-11,south
pink morsel,2435.0,2021-12-11,east
pink morsel,2165.0,2021-12-11,west
pink morsel,2225.0,2021-12-12,north
pink morsel,2055.0,2021-12-12,south
pink morsel,2235.0,2021-12-12,east
pink morsel,2295.0,2021-12-12,west
pink morsel,2040.0,2021-12-13,north
pink morsel,2320.0,2021-12-13,south
pink morsel,2110.0,2021-12-13,east
pink morsel,2180.0,2021-12-13,west
pink morsel,2360.0,2021-12-14,north
pink morsel,2420.0,2021-12-14,south
pink morsel,2370.0,2021-12-14,east
pink morsel,2335.0,2021-12-14,west
pink morsel,2485.0,2021-12-15,north
pink morsel,2495.0,2021-12-15,south
pink morsel,2365.0,2021-12-15,east
pink morsel,2155.0,2021-12-15,west
pink morsel,2385.0,2021-12-16,north
pink morsel,2385.0,2021-12-16,south
pink morsel,2435.0,2021-12-16,east
pink morsel,2290.0,2021-12-16,west
pink morsel,2210.0,2021-12-17,north
pink morsel,2085.0,2021-12-17,south
pink morsel,2090.0,2021-12-17,east
pink morsel,2370.0,2021-12-17,west
pink morsel,2145.0,2021-12-18,north
pink morsel,2210.0,2021-12-18,south
pink morsel,2380.0,2021-12-18,east
pink morsel,2455.0,2021-12-18,west
pink morsel,2270.0,2021-12-19,north
pink morsel,2040.0,2021-12-19,south
pink morsel,2180.0,2021-12-19,east
pink morsel,2500.0,2021-12-19,west
pink morsel,2115.0,2021-12-20,north
pink morsel,2325.0,2021-12-20,south
pink morsel,2250.0,2021-12-20,east
pink morsel,2180.0,2021-12-20,west
pink morsel,2330.0,2021-12-21,north
pink morsel,2075.0,2021-12-21,south
pink morsel,2355.0,2021-12-21,east
pink morsel,2355.0,2021-12-21,west
pink morsel,2205.0,2021-12-22,north
pink morsel,2155.0,2021-12-22,south
pink morsel,2010.0,2021-12-22,east
pink morsel,2005.0,2021-12-22,west
pink morsel,2410.0,2021-12-23,north
pink morsel,2265.0,2021-12-23,south
pink morsel,2205.0,2021-12-23,east
pink morsel,2115.0,2021-12-23,west
pink morsel,2050.0,2021-12-24,north
pink morsel,2135.0,2021-12-24,south
pink morsel,2440.0,2021-12-24,east
pink morsel,2360.0,2021-12-24,west
pink morsel,2405.0,2021-12-25,north
pink morsel,2115.0,2021-12-25,south
pink morsel,2085.0,2021-12-25,east
pink morsel,2290.0,2021-12-25,west
pink morsel,2245.0,2021-12-26,north
pink morsel,2460.0,2021-12-26,south
pink morsel,2450.0,2021-12-26,east
pink morsel,2310.0,2021-12-26,west
pink morsel,2370.0,2021-12-27,north
pink morsel,2040.0,2021-12-27,south
pink morsel,2415.0,2021-12-27,east
pink morsel,2015.0,2021-12-27,west
pink morsel,2245.0,2021-12-28,north
pink morsel,2120.0,2021-12-28,south
pink morsel,2415.0,2021-12-28,east
pink morsel,2295.0,2021-12-28,west
pink morsel,2445.0,2021-12-29,north
pink morsel,2215.0,2021-12-29,south
pink morsel,2285.0,2021-12-29,east
pink morsel,2395.0,2021-12-29,west
pink morsel,2435.0,2021-12-30,north
pink morsel,2400.0,2021-12-30,south
pink morsel,2260.0,2021-12-30,east
pink morsel,2315.0,2021-12-30,west
pink morsel,2315.0,2021-12-31,north
pink morsel,2175.0,2021-12-31,south
pink morsel,2295.0,2021-12-31,east
pink morsel,2055.0,2021-12-31,west
pink morsel,2130.0,2022-01-01,north
pink morsel,2480.0,2022-01-01,south
pink morsel,2190.0,2022-01-01,east
pink morsel,2170.0,2022-01-01,west
pink morsel,2160.0,2022-01-02,north
pink morsel,2120.0,2022-01-02,south
pink morsel,2110.0,2022-01-02,east
pink morsel,2080.0,2022-01-02,west
pink morsel,2050.0,2022-01-03,north
pink morsel,2150.0,2022-01-03,south
pink morsel,2440.0,2022-01-03,east
pink morsel,2055.0,2022-01-03,west
pink morsel,2405.0,2022-01-04,north
pink morsel,2020.0,2022-01-04,south
pink morsel,2010.0,2022-01-04,east
pink morsel,2005.0,2022-01-04,west
pink morsel,2480.0,2022-01-05,north
pink morsel,2360.0,2022-01-05,south
pink morsel,2025.0,2022-01-05,east
pink morsel,2275.0,2022-01-05,west
pink morsel,2245.0,2022-01-06,north
pink morsel,2060.0,2022-01-06,south
pink morsel,2290.0,2022-01-06,east
pink morsel,2205.0,2022-01-06,west
pink morsel,2065.0,2022-01-07,north
pink morsel,2050.0,2022-01-07,south
pink morsel,2180.0,2022-01-07,east
pink morsel,2135.0,2022-01-07,west
pink morsel,2370.0,2022-01-08,north
pink morsel,2245.0,2022-01-08,south
pink morsel,2070.0,2022-01-08,east
pink morsel,2395.0,2022-01-08,west
pink morsel,2490.0,2022-01-09,north
pink morsel,2105.0,2022-01-09,south
pink morsel,2335.0,2022-01-09,east
pink morsel,2250.0,2022-01-09,west
pink morsel,2240.0,2022-01-10,north
pink morsel,2090.0,2022-01-10,south
pink morsel,2370.0,2022-01-10,east
pink morsel,2315.0,2022-01-10,west
pink morsel,2000.0,2022-01-11,north
pink morsel,2075.0,2022-01-11,south
pink morsel,2305.0,2022-01-11,east
pink morsel,2145.0,2022-01-11,west
pink morsel,2050.0,2022-01-12,north
pink morsel,2260.0,2022-01-12,south
pink morsel,2095.0,2022-01-12,east
pink morsel,2500.0,2022-01-12,west
pink morsel,2260.0,2022-01-13,north
pink morsel,2365.0,2022-01-13,south
pink morsel,2485.0,2022-01-13,east
pink morsel,2180.0,2022-01-13,west
pink morsel,2245.0,2022-01-14,north
pink morsel,2225.0,2022-01-14,south
pink morsel,2080.0,2022-01-14,east
pink morsel,2250.0,2022-01-14,west
pink morsel,2115.0,2022-01-15,north
pink morsel,2145.0,2022-01-15,south
pink morsel,2130.0,2022-01-15,east
pink morsel,2120.0,2022-01-15,west
pink morsel,2315.0,2022-01-16,north
pink morsel,2410.0,2022-01-16,south
pink morsel,2290.0,2022-01-16,east
pink morsel,2150.0,2022-01-16,west
pink morsel,2295.0,2022-01-17,north
pink morsel,2015.0,2022-01-17,south
pink morsel,2070.0,2022-01-17,east
pink morsel,2095.0,2022-01-17,west
pink morsel,2045.0,2022-01-18,north
pink morsel,2125.0,2022-01-18,south
pink morsel,2085.0,2022-01-18,east
pink morsel,2095.0,2022-01-18,west
pink morsel,2295.0,2022-01-19,north
pink morsel,2265.0,2022-01-19,south
pink morsel,2040.0,2022-01-19,east
pink morsel,2200.0,2022-01-19,west
pink morsel,2415.0,2022-01-20,north
pink morsel,2435.0,2022-01-20,south
pink morsel,2160.0,2022-01-20,east
pink morsel,2210.0,2022-01-20,west
pink morsel,2295.0,2022-01-21,north
pink morsel,2405.0,2022-01-21,south
pink morsel,2380.0,2022-01-21,east
pink morsel,2360.0,2022-01-21,west
pink morsel,2080.0,2022-01-22,north
pink morsel,2220.0,2022-01-22,south
pink morsel,2495.0,2022-01-22,east
pink morsel,2500.0,2022-01-22,west
pink morsel,2170.0,2022-01-23,north
pink morsel,2135.0,2022-01-23,south
pink morsel,2205.0,2022-01-23,east
pink morsel,2445.0,2022-01-23,west
pink morsel,2195.0,2022-01-24,north
pink morsel,2375.0,2022-01-24,south
pink morsel,2370.0,2022-01-24,east
pink morsel,2410.0,2022-01-24,west
pink morsel,2470.0,2022-01-25,north
pink morsel,2370.0,2022-01-25,south
pink morsel,2110.0,2022-01-25,east
pink morsel,2480.0,2022-01-25,west
pink morsel,2085.0,2022-01-26,north
pink morsel,2320.0,2022-01-26,south
pink morsel,2075.0,2022-01-26,east
pink morsel,2485.0,2022-01-26,west
pink morsel,2165.0,2022-01-27,north
pink morsel,2400.0,2022-01-27,south
pink morsel,2055.0,2022-01-27,east
pink morsel,2435.0,2022-01-27,west
pink morsel,2380.0,2022-01-28,north
pink morsel,2410.0,2022-01-28,south
pink morsel,2240.0,2022-01-28,east
pink morsel,2450.0,2022-01-28,west
pink morsel,2190.0,2022-01-29,north
pink morsel,2345.0,2022-01-29,south
pink morsel,2290.0,2022-01-29,east
pink morsel,2380.0,2022-01-29,west
pink morsel,2145.0,2022-01-30,north
pink morsel,2150.0,2022-01-30,south
pink morsel,2500.0,2022-01-30,east
pink morsel,2305.0,2022-01-30,west
pink morsel,2045.0,2022-01-31,north
pink morsel,2375.0,2022-01-31,south
pink morsel,2040.0,2022-01-31,east
pink morsel,2055.0,2022-01-31,west
pink morsel,2405.0,2022-02-01,north
pink morsel,2310.0,2022-02-01,south
pink morsel,2405.0,2022-02-01,east
pink morsel,2420.0,2022-02-01,west
pink morsel,2160.0,2022-02-02,north
pink morsel,2485.0,2022-02-02,south
pink morsel,2375.0,2022-02-02,east
pink morsel,2435.0,2022-02-02,west
pink morsel,2125.0,2022-02-03,north
pink morsel,2185.0,2022-02-03,south
pink morsel,2090.0,2022-02-03,east
pink morsel,2115.0,2022-02-03,west
pink morsel,2035.0,2022-02-04,north
pink morsel,2215.0,2022-02-04,south
pink morsel,2010.0,2022-02-04,east
pink morsel,2190.0,2022-02-04,west
pink morsel,2070.0,2022-02-05,north
pink morsel,2000.0,2022-02-05,south
pink morsel,2130.0,2022-02-05,east
pink morsel,2235.0,2022-02-05,west
pink morsel,2250.0,2022-02-06,north
pink morsel,2365.0,2022-02-06,south
pink morsel,2020.0,2022-02-06,east
pink morsel,2215.0,2022-02-06,west
pink morsel,2290.0,2022-02-07,north
pink morsel,2145.0,2022-02-07,south
pink morsel,2255.0,2022-02-07,east
pink morsel,2265.0,2022-02-07,west
pink morsel,2375.0,2022-02-08,north
pink morsel,2360.0,2022-02-08,south
pink morsel,2430.0,2022-02-08,east
pink morsel,2330.0,2022-02-08,west
pink morsel,2290.0,2022-02-09,north
pink morsel,2435.0,2022-02-09,south
pink morsel,2225.0,2022-02-09,east
pink morsel,2255.0,2022-02-09,west
pink morsel,2275.0,2022-02-10,north
pink morsel,2310.0,2022-02-10,south
pink morsel,2070.0,2022-02-10,east
